"1 _ 1",,,"1 _ 2",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,,"1 _ 10",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
,,,"40,49","0,4051526","202,2314","40,49","0,4218419","202,2311","40,49","0,4536311","202,2313","40,49","0,4324913","202,2313","40,49","0,3975233","202,2315","40,49","0,3391902","202,2314","40,49","0,3968875","202,2313",,,
,,,"40,5","0,4080137","202,2813","40,5","0,4218419","202,2811","40,5","0,4579226","202,2813","40,5","0,4293124","202,2814","40,5","0,3984769","202,2814","40,5","0,3428459","202,2813","40,5","0,4056295","202,2813",,,
,,,"40,51","0,4102389","202,3314","40,51","0,4221598","202,3314","40,51","0,4628499","202,331","40,51","0,4297892","202,3313","40,51","0,4003843","202,3314","40,51","0,3447533","202,3313","40,51","0,4107157","202,3313",,,
,,,"40,52","0,4103979","202,3815","40,52","0,4175504","202,3813","40,52","0,4623731","202,3813","40,52","0,4270872","202,3811","40,52","0,4016558","202,3814","40,52","0,345548","202,3815","40,52","0,4051526","202,3814",,,
,,,"40,53","0,409921","202,4315","40,53","0,4170736","202,4311","40,53","0,4644394","202,4313","40,53","0,4237493","202,4311","40,53","0,4022916","202,4314","40,53","0,3476143","202,4315","40,53","0,4008611","202,4314",,,
,,,"40,54","0,4096031","202,4813","40,54","0,4175504","202,4811","40,54","0,4690488","202,4813","40,54","0,424703","202,4814","40,54","0,4016558","202,4815","40,54","0,3507932","202,4813","40,54","0,4083315","202,481",,,
,,,"40,55","0,4086494","202,5314","40,55","0,415802","202,5313","40,55","0,4676183","202,5311","40,55","0,4234314","202,5314","40,55","0,4000664","202,5313","40,55","0,3520648","202,5313","40,55","0,4189809","202,5314",,,
,,,"40,56","0,4072189","202,5815","40,56","0,4181862","202,5813","40,56","0,4674594","202,5811","40,56","0,4207293","202,5811","40,56","0,3975233","202,5815","40,56","0,3519058","202,5814","40,56","0,4242261","202,5814",,,
,,,"40,57","0,40706","202,6314","40,57","0,4218419","202,6311","40,57","0,4695257","202,6314","40,57","0,4223188","202,631","40,57","0,3948212","202,6315","40,57","0,3515879","202,6314","40,57","0,424703","202,6313",,,
,,,"40,58","0,4078547","202,6814","40,58","0,4197756","202,6813","40,58","0,4674594","202,6811","40,58","0,4207293","202,6813","40,58","0,3927549","202,6814","40,58","0,3504753","202,6813","40,58","0,4159609","202,6811",,,
,,,"40,59","0,4072189","202,7313","40,59","0,4178683","202,7313","40,59","0,4658699","202,7311","40,59","0,4162788","202,7313","40,59","0,3916422","202,7314","40,59","0,3463427","202,7313","40,59","0,4014969","202,7313",,,
,,,"40,6","0,4059474","202,7814","40,6","0,4170736","202,7813","40,6","0,4676183","202,7811","40,6","0,4178683","202,7811","40,6","0,3911654","202,7814","40,6","0,3415743","202,7814","40,6","0,3968875","202,7814",,,
,,,"40,61","0,4046758","202,8314","40,61","0,4119873","202,8313","40,61","0,4666646","202,8314","40,61","0,4189809","202,831","40,61","0,3900528","202,8316","40,61","0,3385544","202,8314","40,61","0,4027685","202,8313",,,
,,,"40,62","0,4016558","202,8813","40,62","0,409921","202,8811","40,62","0,4682541","202,8814","40,62","0,4170736","202,8813","40,62","0,3881454","202,8815","40,62","0,3388723","202,8813","40,62","0,4027685","202,8811",,,
,,,"40,63","0,3975233","202,9313","40,63","0,4123052","202,9313","40,63","0,474294","202,9311","40,63","0,4202525","202,9311","40,63","0,386556","202,9313","40,63","0,339667","202,9313","40,63","0,3991127","202,9314",,,
,,,"40,64","0,3929138","202,9814","40,64","0,4103979","202,9813","40,64","0,474294","202,9811","40,64","0,4237493","202,9811","40,64","0,3856023","202,9814","40,64","0,3380775","202,9814","40,64","0,401179","202,9813",,,
,,,"40,65","0,3903707","203,0314","40,65","0,4102389","203,0313","40,65","0,471433","203,0313","40,65","0,421524","203,0311","40,65","0,3833771","203,0315","40,65","0,3329913","203,0314","40,65","0,4048347","203,0313",,,
,,,"40,66","0,3889402","203,0813","40,66","0,4159609","203,0814","40,66","0,4723867","203,0814","40,66","0,4231135","203,0813","40,66","0,3813108","203,0815","40,66","0,3258387","203,0811","40,66","0,4088084","203,0813",,,
,,,"40,67","0,3868739","203,1311","40,67","0,4154841","203,1314","40,67","0,4692078","203,1311","40,67","0,4277229","203,1313","40,67","0,380675","203,1314","40,67","0,3197988","203,1314","40,67","0,4183451","203,1314",,,
,,,"40,68","0,3833771","203,1814","40,68","0,4118284","203,1814","40,68","0,4631678","203,181","40,68","0,4289945","203,1811","40,68","0,3814697","203,1814","40,68","0,3150304","203,1814","40,68","0,4254977","203,1814",,,
,,,"40,69","0,3817876","203,2314","40,69","0,4123052","203,2313","40,69","0,4612605","203,2313","40,69","0,4318555","203,2313","40,69","0,3813108","203,2315","40,69","0,3113747","203,2314","40,69","0,4234314","203,2313",,,
,,,"40,7","0,3814697","203,2813","40,7","0,409921","203,2813","40,7","0,45681","203,2813","40,7","0,4350344","203,2813","40,7","0,3790855","203,2815","40,7","0,3089905","203,2814","40,7","0,4183451","203,2813",,,
,,,"40,71","0,3789266","203,3311","40,71","0,4067421","203,3314","40,71","0,450929","203,3311","40,71","0,433445","203,3311","40,71","0,3767014","203,3314","40,71","0,307401","203,3313","40,71","0,4151662","203,3313",,,
,,,"40,72","0,3743172","203,3814","40,72","0,4118284","203,3814","40,72","0,4523595","203,3811","40,72","0,4358292","203,3813","40,72","0,3762245","203,3813","40,72","0,3054937","203,3814","40,72","0,4123052","203,3813",,,
,,,"40,73","0,371774","203,4314","40,73","0,4150073","203,4315","40,73","0,4520416","203,4311","40,73","0,442028","203,4311","40,73","0,377814","203,4315","40,73","0,3034274","203,4314","40,73","0,409921","203,4314",,,
,,,"40,74","0,371774","203,4811","40,74","0,4126231","203,4814","40,74","0,4456838","203,4813","40,74","0,4429817","203,4813","40,74","0,3798803","203,4814","40,74","0,30152","203,4811","40,74","0,4075368","203,4813",,,
,,,"40,75","0,3714561","203,5311","40,75","0,4162788","203,5315","40,75","0,4429817","203,531","40,75","0,445207","203,5313","40,75","0,3813108","203,5313","40,75","0,3010432","203,5314","40,75","0,4032453","203,5314",,,
,,,"40,76","0,369072","203,5814","40,76","0,4218419","203,5814","40,76","0,4417101","203,581","40,76","0,4512469","203,5811","40,76","0,3825823","203,5813","40,76","0,3018379","203,5814","40,76","0,4008611","203,5815",,,
,,,"40,77","0,3670057","203,6314","40,77","0,4226367","203,6313","40,77","0,4369418","203,6313","40,77","0,4512469","203,6313","40,77","0,3848076","203,6315","40,77","0,3035863","203,6314","40,77","0,4035632","203,6314",,,
,,,"40,78","0,3670057","203,6813","40,78","0,4269282","203,6813","40,78","0,4374186","203,6811","40,78","0,4488627","203,6813","40,78","0,3884633","203,6814","40,78","0,3054937","203,6813","40,78","0,4080137","203,6813",,,
,,,"40,79","0,3679594","203,7311","40,79","0,4329681","203,7314","40,79","0,4409154","203,7311","40,79","0,4501343","203,7314","40,79","0,3929138","203,7313","40,79","0,3054937","203,7314","40,79","0,409921","203,7313",,,
,,,"40,8","0,3685951","203,7814","40,8","0,4345576","203,7815","40,8","0,4388491","203,781","40,8","0,4469554","203,7813","40,8","0,3951391","203,7814","40,8","0,3039042","203,7815","40,8","0,4088084","203,7814",,,
,,,"40,81","0,3685951","203,8315","40,81","0,439326","203,8314","40,81","0,4380544","203,8311","40,81","0,4413923","203,8313","40,81","0,3956159","203,8315","40,81","0,3034274","203,8314","40,81","0,40706","203,8313",,,
,,,"40,82","0,3679594","203,8813","40,82","0,4469554","203,8811","40,82","0,4390081","203,8813","40,82","0,4405975","203,8813","40,82","0,3968875","203,8814","40,82","0,3051758","203,8813","40,82","0,4056295","203,8811",,,
,,,"40,83","0,3678004","203,9313","40,83","0,4496574","203,9314","40,83","0,4353523","203,9311","40,83","0,4374186","203,9313","40,83","0,3992716","203,9313","40,83","0,3091494","203,9314","40,83","0,4051526","203,9314",,,
,,,"40,84","0,3678004","203,9814","40,84","0,4528364","203,9815","40,84","0,4348755","203,9813","40,84","0,4309019","203,9813","40,84","0,4016558","203,9814","40,84","0,3147125","203,9815","40,84","0,4022916","203,9814",,,
,,,"40,85","0,3678004","204,0314","40,85","0,4580816","204,0313","40,85","0,4385312","204,0313","40,85","0,4289945","204,0313","40,85","0,4030863","204,0314","40,85","0,3185272","204,0314","40,85","0,3945033","204,0314",,,
,,,"40,86","0,365893","204,0813","40,86","0,4572868","204,0811","40,86","0,4366239","204,0813","40,86","0,4253387","204,0813","40,86","0,4038811","204,0814","40,86","0,3194809","204,0813","40,86","0,386556","204,0813",,,
,,,"40,87","0,3646215","204,1311","40,87","0,4556974","204,1314","40,87","0,4350344","204,1311","40,87","0,418663","204,1313","40,87","0,4046758","204,1313","40,87","0,3194809","204,1314","40,87","0,3857613","204,1314",,,
,,,"40,88","0,3679594","204,1815","40,88","0,4556974","204,1814","40,88","0,4409154","204,181","40,88","0,418663","204,1811","40,88","0,4046758","204,1815","40,88","0,3197988","204,1815","40,88","0,3897349","204,1814",,,
,,,"40,89","0,3730456","204,2314","40,89","0,4501343","204,2313","40,89","0,4448891","204,2313","40,89","0,4202525","204,2313","40,89","0,4032453","204,2316","40,89","0,3210703","204,2314","40,89","0,3908475","204,2311",,,
,,,"40,9","0,3759066","204,2813","40,9","0,4437765","204,2811","40,9","0,4464785","204,2811","40,9","0,4165967","204,2813","40,9","0,401179","204,2815","40,9","0,3234545","204,2814","40,9","0,3908475","204,2811",,,
,,,"40,91","0,3781319","204,3313","40,91","0,442187","204,3314","40,91","0,4504522","204,3311","40,91","0,4173914","204,3313","40,91","0,3999074","204,3313","40,91","0,3261566","204,3313","40,91","0,3940264","204,3313",,,
,,,"40,92","0,380675","204,3814","40,92","0,4369418","204,3814","40,92","0,4496574","204,3813","40,92","0,4210472","204,3811","40,92","0,3995895","204,3814","40,92","0,328064","204,3815","40,92","0,3975233","204,3814",,,
,,,"40,93","0,383695","204,4314","40,93","0,4316966","204,4313","40,93","0,4464785","204,4313","40,93","0,4199346","204,431","40,93","0,3984769","204,4315","40,93","0,3293355","204,4315","40,93","0,3967285","204,4313",,,
,,,"40,94","0,3873507","204,4813","40,94","0,4313787","204,4811","40,94","0,4493395","204,4813","40,94","0,4202525","204,4813","40,94","0,3959338","204,4816","40,94","0,3301302","204,4813","40,94","0,3959338","204,481",,,
,,,"40,95","0,3916422","204,5313","40,95","0,4269282","204,5314","40,95","0,4517237","204,5311","40,95","0,4223188","204,5313","40,95","0,392437","204,5314","40,95","0,3306071","204,5314","40,95","0,3964106","204,5314",,,
,,,"40,96","0,3948212","204,5814","40,96","0,4205704","204,5814","40,96","0,4517237","204,5811","40,96","0,4199346","204,5811","40,96","0,3897349","204,5815","40,96","0,3312429","204,5815","40,96","0,3959338","204,5814",,,
,,,"40,97","0,3975233","204,6314","40,97","0,4213651","204,6311","40,97","0,45681","204,6313","40,97","0,4189809","204,6311","40,97","0,3868739","204,6315","40,97","0,3321966","204,6315","40,97","0,3967285","204,6313",,,
,,,"40,98","0,3999074","204,6813","40,98","0,4202525","204,6813","40,98","0,4611015","204,6813","40,98","0,4197756","204,6813","40,98","0,3832181","204,6815","40,98","0,3344218","204,6813","40,98","0,3975233","204,6811",,,
,,,"40,99","0,4019737","204,7313","40,99","0,4135768","204,7314","40,99","0,4611015","204,7311","40,99","0,4162788","204,7313","40,99","0,3798803","204,7314","40,99","0,3360113","204,7313","40,99","0,3959338","204,7313",,,
,,,"41","0,4032453","204,7814","41","0,4111926","204,7814","41","0,4631678","204,7811","41","0,4159609","204,781","41","0,3786087","204,7814","41","0,3356934","204,7814","41","0,3968875","204,7814",,,
,,,"41,01","0,4054705","204,8314","41,01","0,4103979","204,8313","41,01","0,4628499","204,8313","41,01","0,4221598","204,831","41,01","0,3781319","204,8315","41,01","0,3348986","204,8314","41,01","0,4027685","204,8314",,,
,,,"41,02","0,4078547","204,8813","41,02","0,4072189","204,8811","41,02","0,4591942","204,8813","41,02","0,4242261","204,8813","41,02","0,3770193","204,8815","41,02","0,3352165","204,8813","41,02","0,4072189","204,8811",,,
,,,"41,03","0,4083315","204,9313","41,03","0,4080137","204,9314","41,03","0,4620552","204,931","41,03","0,4258156","204,9313","41,03","0,3757477","204,9313","41,03","0,336806","204,9311","41,03","0,4094442","204,9314",,,
,,,"41,04","0,4080137","204,9814","41,04","0,4080137","204,9814","41,04","0,4674594","204,9811","41,04","0,4313787","204,9811","41,04","0,3754298","204,9813","41,04","0,339667","204,9814","41,04","0,4126231","204,9813",,,
,,,"41,05","0,4103979","205,0314","41,05","0,4032453","205,0313","41,05","0,4652341","205,0313","41,05","0,4324913","205,0311","41,05","0,3770193","205,0315","41,05","0,3417333","205,0314","41,05","0,4150073","205,0313",,,
,,,"41,06","0,4135768","205,0813","41,06","0,4035632","205,0813","41,06","0,4650752","205,0813","41,06","0,4313787","205,0813","41,06","0,3794034","205,0815","41,06","0,3412565","205,0813","41,06","0,4151662","205,0813",,,
,,,"41,07","0,4135768","205,1313","41,07","0,4062653","205,1314","41,07","0,4679362","205,1311","41,07","0,4353523","205,1313","41,07","0,380675","205,1313","41,07","0,3393491","205,1313","41,07","0,4167557","205,1315",,,
,,,"41,08","0,4118284","205,1815","41,08","0,4019737","205,1815","41,08","0,4647573","205,181","41,08","0,4369418","205,1811","41,08","0,3798803","205,1813","41,08","0,3364881","205,1815","41,08","0,4173914","205,1814",,,
,,,"41,09","0,4107157","205,2314","41,09","0,3999074","205,2313","41,09","0,4620552","205,2313","41,09","0,4350344","205,2313","41,09","0,3805161","205,2315","41,09","0,3329913","205,2314","41,09","0,4151662","205,2314",,,
,,,"41,1","0,4094442","205,2813","41,1","0,4027685","205,2813","41,1","0,4628499","205,2813","41,1","0,4377365","205,2814","41,1","0,3840128","205,2814","41,1","0,3301302","205,2813","41,1","0,4159609","205,2813",,,
,,,"41,11","0,4078547","205,3313","41,11","0,4030863","205,3315","41,11","0,4579226","205,331","41,11","0,4396439","205,3313","41,11","0,3889402","205,3313","41,11","0,3296534","205,3313","41,11","0,4154841","205,3315",,,
,,,"41,12","0,4064242","205,3814","41,12","0,4054705","205,3814","41,12","0,4528364","205,381","41,12","0,4369418","205,3813","41,12","0,3921191","205,3813","41,12","0,3293355","205,3815","41,12","0,4083315","205,3814",,,
,,,"41,13","0,4027685","205,4313","41,13","0,4118284","205,4313","41,13","0,4523595","205,4311","41,13","0,4372597","205,4311","41,13","0,3935496","205,4314","41,13","0,3277461","205,4314","41,13","0,4043579","205,4314",,,
,,,"41,14","0,3984769","205,4811","41,14","0,4118284","205,4813","41,14","0,4491806","205,4811","41,14","0,4396439","205,4814","41,14","0,3960927","205,4814","41,14","0,325044","205,4811","41,14","0,4088084","205,4813",,,
,,,"41,15","0,3964106","205,5311","41,15","0,4102389","205,5315","41,15","0,4456838","205,531","41,15","0,4405975","205,5313","41,15","0,3991127","205,5313","41,15","0,3232956","205,5314","41,15","0,4150073","205,5315",,,
,,,"41,16","0,3932317","205,5814","41,16","0,4146894","205,5814","41,16","0,4475912","205,5811","41,16","0,4453659","205,5813","41,16","0,4007021","205,5814","41,16","0,3218651","205,5814","41,16","0,4226367","205,5815",,,
,,,"41,17","0,386556","205,6313","41,17","0,4178683","205,6313","41,17","0,4445712","205,6313","41,17","0,4496574","205,6313","41,17","0,4008611","205,6315","41,17","0,3197988","205,6314","41,17","0,4293124","205,6314",,,
,,,"41,18","0,3813108","205,6813","41,18","0,4197756","205,6813","41,18","0,4382133","205,6813","41,18","0,4485448","205,6813","41,18","0,4003843","205,6814","41,18","0,3178914","205,6813","41,18","0,4213651","205,6813",,,
,,,"41,19","0,3798803","205,7313","41,19","0,4242261","205,7314","41,19","0,4372597","205,7311","41,19","0,4523595","205,7314","41,19","0,3995895","205,7314","41,19","0,3169378","205,7314","41,19","0,4118284","205,7315",,,
,,,"41,2","0,3794034","205,7813","41,2","0,4239082","205,7814","41,2","0,4356702","205,7811","41,2","0,4576047","205,7813","41,2","0,3995895","205,7814","41,2","0,3166199","205,7815","41,2","0,418663","205,7814",,,
,,,"41,21","0,3781319","205,8314","41,21","0,4189809","205,8313","41,21","0,4318555","205,8313","41,21","0,4552206","205,8313","41,21","0,3995895","205,8314","41,21","0,3155073","205,8314","41,21","0,4183451","205,8313",,,
,,,"41,22","0,3767014","205,8811","41,22","0,4181862","205,8811","41,22","0,4337629","205,8813","41,22","0,4528364","205,8814","41,22","0,398318","205,8814","41,22","0,3134409","205,8813","41,22","0,3995895","205,8811",,,
,,,"41,23","0,3735224","205,9311","41,23","0,4178683","205,9314","41,23","0,4350344","205,9311","41,23","0,4544258","205,9313","41,23","0,3960927","205,9313","41,23","0,3118515","205,9314","41,23","0,3959338","205,9314",,,
,,,"41,24","0,3679594","205,9814","41,24","0,4162788","205,9814","41,24","0,4324913","205,9813","41,24","0,4525185","205,9813","41,24","0,3945033","205,9814","41,24","0,3118515","205,9814","41,24","0,4075368","205,9814",,,
,,,"41,25","0,3671646","206,0314","41,25","0,4194578","206,0313","41,25","0,4348755","206,0313","41,25","0,4525185","206,0311","41,25","0,3919601","206,0315","41,25","0,3126462","206,0314","41,25","0,4027685","206,0313",,,
,,,"41,26","0,3733635","206,0813","41,26","0,4210472","206,0811","41,26","0,4390081","206,0813","41,26","0,4556974","206,0813","41,26","0,3873507","206,0815","41,26","0,3113747","206,0814","41,26","0,3916422","206,0811",,,
,,,"41,27","0,3773371","206,1313","41,27","0,4183451","206,1313","41,27","0,4377365","206,1311","41,27","0,4525185","206,1314","41,27","0,3822645","206,1314","41,27","0,3086726","206,1314","41,27","0,4003843","206,1313",,,
,,,"41,28","0,3738403","206,1813","41,28","0,4202525","206,1813","41,28","0,4385312","206,1811","41,28","0,4477501","206,1811","41,28","0,3765424","206,1814","41,28","0,30756","206,1815","41,28","0,4103979","206,1814",,,
,,,"41,29","0,3711382","206,2314","41,29","0,4210472","206,2311","41,29","0,4412333","206,2314","41,29","0,4483859","206,2311","41,29","0,371774","206,2315","41,29","0,3091494","206,2314","41,29","0,4048347","206,2313",,,
,,,"41,3","0,3751119","206,2813","41,3","0,4150073","206,2811","41,3","0,4385312","206,2813","41,3","0,4437765","206,2813","41,3","0,3698667","206,2814","41,3","0,3123283","206,2814","41,3","0,4024506","206,2811",,,
,,,"41,31","0,3790855","206,3313","41,31","0,4142126","206,3313","41,31","0,4382133","206,3313","41,31","0,4361471","206,3313","41,31","0,3693899","206,3314","41,31","0,3150304","206,3314","41,31","0,4096031","206,3313",,,
,,,"41,32","0,3805161","206,3814","41,32","0,4178683","206,3814","41,32","0,4409154","206,3811","41,32","0,4324913","206,3813","41,32","0,3685951","206,3815","41,32","0,3153483","206,3815","41,32","0,4075368","206,3814",,,
,,,"41,33","0,3833771","206,4314","41,33","0,4165967","206,4313","41,33","0,4374186","206,4314","41,33","0,4269282","206,431","41,33","0,3679594","206,4314","41,33","0,3131231","206,4315","41,33","0,4008611","206,4314",,,
,,,"41,34","0,3873507","206,4813","41,34","0,415802","206,4813","41,34","0,4348755","206,4813","41,34","0,4205704","206,4814","41,34","0,3685951","206,4815","41,34","0,3105799","206,4813","41,34","0,4062653","206,4811",,,
,,,"41,35","0,3871918","206,5313","41,35","0,4162788","206,5313","41,35","0,4380544","206,5311","41,35","0,4213651","206,5314","41,35","0,3678004","206,5313","41,35","0,3102621","206,5313","41,35","0,4083315","206,5314",,,
,,,"41,36","0,3856023","206,5815","41,36","0,4103979","206,5814","41,36","0,4380544","206,5811","41,36","0,4207293","206,5811","41,36","0,3663699","206,5815","41,36","0,3123283","206,5814","41,36","0,3956159","206,5814",,,
,,,"41,37","0,3844897","206,6314","41,37","0,4054705","206,6313","41,37","0,4374186","206,6313","41,37","0,4162788","206,631","41,37","0,3666878","206,6315","41,37","0,3155073","206,6314","41,37","0,3932317","206,6314",,,
,,,"41,38","0,3822645","206,6813","41,38","0,4064242","206,6814","41,38","0,4409154","206,6813","41,38","0,4167557","206,6813","41,38","0,3687541","206,6814","41,38","0,3182093","206,6813","41,38","0,4054705","206,6811",,,
,,,"41,39","0,3809929","206,7313","41,39","0,4054705","206,7314","41,39","0,4412333","206,731","41,39","0,4178683","206,7314","41,39","0,371933","206,7313","41,39","0,3190041","206,7311","41,39","0,4051526","206,7314",,,
,,,"41,4","0,3841718","206,7814","41,4","0,4056295","206,7814","41,4","0,4417101","206,781","41,4","0,4150073","206,7813","41,4","0,3741582","206,7813","41,4","0,3185272","206,7814","41,4","0,3980001","206,7815",,,
,,,"41,41","0,389576","206,8314","41,41","0,409921","206,8313","41,41","0,4472733","206,8313","41,41","0,415802","206,831","41,41","0,3749529","206,8315","41,41","0,3186862","206,8313","41,41","0,4062653","206,8314",,,
,,,"41,42","0,3916422","206,8813","41,42","0,4094442","206,8813","41,42","0,4477501","206,8813","41,42","0,4173914","206,8814","41,42","0,3773371","206,8814","41,42","0,3202756","206,8811","41,42","0,4138947","206,8813",,,
,,,"41,43","0,3927549","206,9313","41,43","0,4064242","206,9314","41,43","0,4440943","206,931","41,43","0,4143715","206,9313","41,43","0,3821055","206,9313","41,43","0,3234545","206,9313","41,43","0,4086494","206,9314",,,
,,,"41,44","0,3940264","206,9814","41,44","0,4088084","206,9814","41,44","0,445207","206,981","41,44","0,4170736","206,9813","41,44","0,3873507","206,9814","41,44","0,3264745","206,9814","41,44","0,4083315","206,9814",,,
,,,"41,45","0,3945033","207,0314","41,45","0,4083315","207,0313","41,45","0,4437765","207,0313","41,45","0,4239082","207,031","41,45","0,3903707","207,0315","41,45","0,3285408","207,0314","41,45","0,4151662","207,0313",,,
,,,"41,46","0,395298","207,0814","41,46","0,4043579","207,0813","41,46","0,4404386","207,0813","41,46","0,4261335","207,0813","41,46","0,392437","207,0814","41,46","0,3301302","207,0813","41,46","0,4138947","207,0813",,,
,,,"41,47","0,3975233","207,1313","41,47","0,4054705","207,1314","41,47","0,4445712","207,1311","41,47","0,4289945","207,1314","41,47","0,3948212","207,1313","41,47","0,330925","207,1313","41,47","0,4123052","207,1315",,,
,,,"41,48","0,3987948","207,1815","41,48","0,40706","207,1813","41,48","0,4488627","207,181","41,48","0,4345576","207,1811","41,48","0,3972054","207,1813","41,48","0,3314018","207,1814","41,48","0,4173914","207,1814",,,
,,,"41,49","0,3984769","207,2315","41,49","0,4078547","207,2313","41,49","0,4472733","207,2313","41,49","0,4340807","207,2313","41,49","0,3991127","207,2315","41,49","0,3325144","207,2314","41,49","0,4151662","207,2314",,,
,,,"41,5","0,3999074","207,2813","41,5","0,4142126","207,2813","41,5","0,4499753","207,2813","41,5","0,4310608","207,2814","41,5","0,3999074","207,2815","41,5","0,3341039","207,2814","41,5","0,4075368","207,2813",,,
,,,"41,51","0,4038811","207,3313","41,51","0,418663","207,3314","41,51","0,4533132","207,3311","41,51","0,4313787","207,3313","41,51","0,3992716","207,3314","41,51","0,3352165","207,3313","41,51","0,409921","207,3313",,,
,,,"41,52","0,4067421","207,3814","41,52","0,4181862","207,3814","41,52","0,4515648","207,3811","41,52","0,4289945","207,3811","41,52","0,3991127","207,3813","41,52","0,3356934","207,3814","41,52","0,4165967","207,3814",,,
,,,"41,53","0,4083315","207,4315","41,53","0,4229546","207,4313","41,53","0,4536311","207,4311","41,53","0,4281998","207,4311","41,53","0,3999074","207,4315","41,53","0,3353755","207,4315","41,53","0,4143715","207,4311",,,
,,,"41,54","0,409921","207,4813","41,54","0,4286766","207,4813","41,54","0,4580816","207,4813","41,54","0,433445","207,4814","41,54","0,3999074","207,4815","41,54","0,3341039","207,4811","41,54","0,4135768","207,4811",,,
,,,"41,55","0,4115105","207,5311","41,55","0,4289945","207,5315","41,55","0,4571279","207,5311","41,55","0,4358292","207,5313","41,55","0,3980001","207,5313","41,55","0,3325144","207,5314","41,55","0,4213651","207,5314",,,
,,,"41,56","0,4119873","207,5814","41,56","0,4324913","207,5814","41,56","0,4563332","207,581","41,56","0,4358292","207,5811","41,56","0,3964106","207,5815","41,56","0,3317197","207,5814","41,56","0,4237493","207,5814",,,
,,,"41,57","0,412782","207,6313","41,57","0,4374186","207,6313","41,57","0,4564921","207,6314","41,57","0,4405975","207,6313","41,57","0,3951391","207,6315","41,57","0,3325144","207,6314","41,57","0,4175504","207,6313",,,
,,,"41,58","0,4142126","207,6813","41,58","0,4350344","207,6814","41,58","0,4501343","207,6813","41,58","0,442028","207,6813","41,58","0,3929138","207,6814","41,58","0,3328323","207,6813","41,58","0,4154841","207,6813",,,
,,,"41,59","0,4143715","207,7311","41,59","0,4316966","207,7314","41,59","0,4461606","207,7313","41,59","0,4385312","207,7313","41,59","0,3903707","207,7314","41,59","0,3306071","207,7314","41,59","0,4159609","207,7314",,,
,,,"41,6","0,4142126","207,7813","41,6","0,4301071","207,7814","41,6","0,4491806","207,781","41,6","0,4388491","207,7813","41,6","0,3868739","207,7814","41,6","0,3261566","207,7814","41,6","0,4111926","207,7814",,,
,,,"41,61","0,4143715","207,8314","41,61","0,4237493","207,8313","41,61","0,4488627","207,8313","41,61","0,4388491","207,8313","41,61","0,3829002","207,8316","41,61","0,3210703","207,8314","41,61","0,4056295","207,8313",,,
,,,"41,62","0,4142126","207,8813","41,62","0,4191399","207,8811","41,62","0,448068","207,8813","41,62","0,4374186","207,8814","41,62","0,3798803","207,8815","41,62","0,316143","207,8813","41,62","0,4054705","207,8813",,,
,,,"41,63","0,4118284","207,9311","41,63","0,4205704","207,9314","41,63","0,4504522","207,9311","41,63","0,4412333","207,9313","41,63","0,3798803","207,9313","41,63","0,3113747","207,9314","41,63","0,4059474","207,9315",,,
,,,"41,64","0,4088084","207,9814","41,64","0,4191399","207,9814","41,64","0,4488627","207,9811","41,64","0,4436175","207,9811","41,64","0,3797213","207,9815","41,64","0,307401","207,9814","41,64","0,4043579","207,9814",,,
,,,"41,65","0,4062653","208,0313","41,65","0,4173914","208,0311","41,65","0,4464785","208,0313","41,65","0,4401207","208,0313","41,65","0,3757477","208,0314","41,65","0,3050168","208,0315","41,65","0,40404","208,0313",,,
,,,"41,66","0,4035632","208,0813","41,66","0,4191399","208,0811","41,66","0,4483859","208,0813","41,66","0,4396439","208,0813","41,66","0,3706614","208,0815","41,66","0,3019969","208,0813","41,66","0,4051526","208,0811",,,
,,,"41,67","0,4019737","208,1311","41,67","0,4159609","208,1314","41,67","0,4460017","208,131","41,67","0,4404386","208,1314","41,67","0,3678004","208,1314","41,67","0,2980232","208,1313","41,67","0,4064242","208,1314",,,
,,,"41,68","0,4007021","208,1814","41,68","0,4103979","208,1814","41,68","0,4409154","208,181","41,68","0,4369418","208,1811","41,68","0,3663699","208,1814","41,68","0,2946854","208,1814","41,68","0,409921","208,1814",,,
,,,"41,69","0,3975233","208,2314","41,69","0,4103979","208,2311","41,69","0,4417101","208,2314","41,69","0,4369418","208,2311","41,69","0,365893","208,2316","41,69","0,292778","208,2314","41,69","0,4123052","208,2313",,,
,,,"41,7","0,392437","208,2811","41,7","0,4083315","208,2811","41,7","0,4413923","208,2811","41,7","0,439326","208,2813","41,7","0,365893","208,2815","41,7","0,2915064","208,2813","41,7","0,4103979","208,2811",,,
,,,"41,71","0,3881454","208,3313","41,71","0,4048347","208,3314","41,71","0,4390081","208,3311","41,71","0,4380544","208,3313","41,71","0,3666878","208,3314","41,71","0,2911886","208,3313","41,71","0,4078547","208,3314",,,
