"1 _ 1",,,"1 _ 2",,,"1 _ 3",,,"1 _ 4",,,"1 _ 5",,,"1 _ 6",,,"1 _ 7",,,"1 _ 8",,,"1 _ 9",,
"Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie","Czas","Si³a","Przemieszczenie"
"sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm","sec","N","mm"
"0,9","0,01319249","4,281125","0,9","0,007629395","4,281125","0,9","0,004609426","4,281125","0,9","0,00445048","4,281125","0,9","0,002066294","4,281125","0,9","0,005404154","4,281125","0,9","0,007311503","4,281125","0,9","0","4,281125","0,9","0,003019969","4,281"
"0,91","0,01335144","4,331125","0,91","0,009218852","4,33125","0,91","0,004609426","4,331125","0,91","0,003019969","4,331125","0,91","0,001271566","4,331125","0,91","0,006516775","4,331125","0,91","0,006039937","4,33125","0,91","0,0009536743","4,331125","0,91","0,005245209","4,33125"
"0,92","0,01096725","4,38125","0,92","0,009218852","4,38125","0,92","0,004132589","4,38125","0,92","0,0001589457","4,38125","0,92","-0,00111262","4,381125","0,92","0,006198883","4,38125","0,92","0,005404154","4,38125","0,92","0,003655751","4,38125","0,92","0,01017253","4,38125"
"0,93","0,009695689","4,431","0,93","0,007311503","4,431125","0,93","0,001271566","4,431125","0,93","0,0009536743","4,431125","0,93","-0,003019969","4,431125","0,93","0,005245209","4,431125","0,93","0,006993612","4,431","0,93","0,006993612","4,431125","0,93","0,01684825","4,431125"
"0,94","0,009695689","4,481125","0,94","0,006039937","4,481125","0,94","0,00333786","4,481125","0,94","0,00222524","4,481125","0,94","-0,00222524","4,481125","0,94","0,006039937","4,481125","0,94","0,008106232","4,481125","0,94","0,008106232","4,481125","0,94","0,01684825","4,481125"
"0,95","0,008583069","4,531125","0,95","0,004609426","4,53125","0,95","0,006039937","4,531125","0,95","0,001271566","4,531125","0,95","0,0006357829","4,531125","0,95","0,007629395","4,531125","0,95","0,00890096","4,53125","0,95","0,008424123","4,53125","0,95","0,01096725","4,531125"
"0,96","0,00778834","4,581375","0,96","0,003814697","4,58125","0,96","0,004132589","4,58125","0,96","0,003019969","4,58125","0,96","0,00333786","4,58125","0,96","0,008583069","4,581375","0,96","0,01160304","4,581375","0,96","0,01049042","4,581375","0,96","0,007311503","4,58125"
"0,97","0,008424123","4,631125","0,97","0,003655751","4,631125","0,97","0,005404154","4,631125","0,97","0,005722046","4,631125","0,97","0,002543132","4,631","0,97","0,008424123","4,631125","0,97","0,01366933","4,631125","0,97","0,01255671","4,63125","0,97","0,005404154","4,631"
"0,98","0,009695689","4,68125","0,98","0,004132589","4,681125","0,98","0,006993612","4,68125","0,98","0,004609426","4,681125","0,98","0,001271566","4,68125","0,98","0,008424123","4,68125","0,98","0,01319249","4,68125","0,98","0,01335144","4,68125","0,98","0,001748403","4,68125"
"0,99","0,01001358","4,73125","0,99","0,004927317","4,73125","0,99","0,003814697","4,73125","0,99","0,00445048","4,73125","0,99","0,0006357829","4,73125","0,99","0,008424123","4,73125","0,99","0,01080831","4,73125","0,99","0,0128746","4,73125","0,99","-0,0003178914","4,73125"
"1","0,009377797","4,78125","1","0,004609426","4,781125","1","0,002543132","4,781125","1","0,005245209","4,78125","1","-0,0007947286","4,781125","1","0,006993612","4,78125","1","0,00778834","4,781125","1","0,01239777","4,781125","1","0,0006357829","4,78125"
"1,01","0,01001358","4,831125","1,01","0,004609426","4,831125","1,01","0,004927317","4,831125","1,01","0,002066294","4,831125","1,01","-0,00222524","4,83125","1,01","0,005404154","4,83125","1,01","0,006198883","4,83125","1,01","0,01049042","4,83125","1,01","0,002861023","4,83125"
"1,02","0,01049042","4,881125","1,02","0,005245209","4,88125","1,02","0,00333786","4,88125","1,02","-0,001589457","4,88125","1,02","-0,001430511","4,881125","1,02","0,005722046","4,881125","1,02","0,006516775","4,881125","1,02","0,007629395","4,881125","1,02","0,004132589","4,881125"
"1,03","0,008424123","4,931","1,03","0,006993612","4,931125","1,03","0,001430511","4,931125","1,03","-0,0006357829","4,931125","1,03","0,0004768372","4,931125","1,03","0,005404154","4,931125","1,03","0,00778834","4,931125","1,03","0,00445048","4,931125","1,03","0,005404154","4,93125"
"1,04","0,005722046","4,981125","1,04","0,008424123","4,98125","1,04","0,00333786","4,98125","1,04","0,002066294","4,981125","1,04","0,002066294","4,98125","1,04","0,004609426","4,98125","1,04","0,009218852","4,98125","1,04","0,001430511","4,98125","1,04","0,007311503","4,98125"
"1,05","0,007311503","5,031","1,05","0,008106232","5,031125","1,05","0,004609426","5,031125","1,05","0,003019969","5,031","1,05","0,003019969","5,031","1,05","0,005404154","5,031","1,05","0,01017253","5,031","1,05","-0,0006357829","5,031125","1,05","0,009377797","5,031"
"1,06","0,01176198","5,08125","1,06","0,007629395","5,08125","1,06","0,005245209","5,08125","1,06","0,004609426","5,08125","1,06","0,003655751","5,08125","1,06","0,006039937","5,08125","1,06","0,01080831","5,08125","1,06","-0,0006357829","5,08125","1,06","0,01414617","5,08125"
"1,07","0,01176198","5,13125","1,07","0,006834666","5,131125","1,07","0,006198883","5,13125","1,07","0,007629395","5,131125","1,07","0,003814697","5,13125","1,07","0,005404154","5,131125","1,07","0,01049042","5,131125","1,07","0,0009536743","5,13125","1,07","0,01764297","5,131125"
"1,08","0,007629395","5,18125","1,08","0,006516775","5,18125","1,08","0,004609426","5,18125","1,08","0,01001358","5,18125","1,08","0,004927317","5,18125","1,08","0,004927317","5,18125","1,08","0,01049042","5,181125","1,08","0,001430511","5,18125","1,08","0,01414617","5,18125"
"1,09","0,006039937","5,23125","1,09","0,007311503","5,231125","1,09","0,002543132","5,231125","1,09","0,01001358","5,231125","1,09","0,005404154","5,231125","1,09","0,004927317","5,231125","1,09","0,01017253","5,23125","1,09","0,003655751","5,23125","1,09","0,006834666","5,231125"
"1,1","0,008106232","5,28125","1,1","0,007311503","5,28125","1,1","0,003655751","5,28125","1,1","0,008106232","5,28125","1,1","0,004132589","5,28125","1,1","0,004132589","5,281125","1,1","0,00890096","5,281125","1,1","0,01160304","5,28125","1,1","0,005722046","5,28125"
"1,11","0,01001358","5,33125","1,11","0,006198883","5,33125","1,11","0,00445048","5,33125","1,11","0,006993612","5,33125","1,11","0,00445048","5,33125","1,11","0,003019969","5,33125","1,11","0,009218852","5,33125","1,11","0,01653036","5,33125","1,11","0,009377797","5,33125"
"1,12","0,01049042","5,38125","1,12","0,006198883","5,381375","1,12","0,003019969","5,38125","1,12","0,005722046","5,38125","1,12","0,005722046","5,381375","1,12","0,001748403","5,38125","1,12","0,01160304","5,38125","1,12","0,006834666","5,381375","1,12","0,009218852","5,38125"
"1,13","0,01160304","5,43125","1,13","0,00778834","5,43125","1,13","0,003814697","5,43125","1,13","0,002066294","5,43125","1,13","0,006834666","5,43125","1,13","0,001430511","5,43125","1,13","0,01335144","5,43125","1,13","-0,001907349","5,43125","1,13","0,007629395","5,43125"
"1,14","0,01239777","5,48125","1,14","0,009218852","5,48125","1,14","0,004609426","5,48125","1,14","0,0009536743","5,48125","1,14","0,006516775","5,48125","1,14","0,002066294","5,481375","1,14","0,01239777","5,48125","1,14","0,008424123","5,48125","1,14","0,006834666","5,48125"
"1,15","0,01319249","5,53125","1,15","0,01080831","5,53125","1,15","0,003655751","5,53125","1,15","0,002543132","5,531375","1,15","0,004927317","5,53125","1,15","0,002543132","5,53125","1,15","0,01049042","5,53125","1,15","0,01398722","5,53125","1,15","0,002861023","5,53125"
"1,16","0,01335144","5,581375","1,16","0,01239777","5,581375","1,16","0,002861023","5,581375","1,16","0,001748403","5,581375","1,16","0,002066294","5,581375","1,16","0,003814697","5,581375","1,16","0,009377797","5,581375","1,16","0,001430511","5,581375","1,16","0,002543132","5,581375"
"1,17","0,01096725","5,63125","1,17","0,01096725","5,63125","1,17","0,001748403","5,63125","1,17","0,0004768372","5,63125","1,17","0,0006357829","5,63125","1,17","0,006516775","5,63125","1,17","0,009695689","5,63125","1,17","-0,00222524","5,63125","1,17","0,01017253","5,631125"
"1,18","0,008583069","5,681376","1,18","0,008106232","5,68125","1,18","0,0001589457","5,681376","1,18","0,002861023","5,681376","1,18","0,0009536743","5,68125","1,18","0,007311503","5,681376","1,18","0,01001358","5,681376","1,18","0,006198883","5,68125","1,18","0,01637141","5,681376"
"1,19","0,01049042","5,731375","1,19","0,00778834","5,731375","1,19","0,0006357829","5,731375","1,19","0,003814697","5,731375","1,19","0,001271566","5,731375","1,19","0,007311503","5,73125","1,19","0,008106232","5,731375","1,19","0,003814697","5,731375","1,19","0,01605352","5,731375"
"1,2","0,0128746","5,78125","1,2","0,009218852","5,781375","1,2","0,003019969","5,781375","1,2","0,001748403","5,78125","1,2","0,001430511","5,78125","1,2","0,008424123","5,781375","1,2","0,004927317","5,78125","1,2","0,0001589457","5,781375","1,2","0,01446406","5,781375"
"1,21","0,01335144","5,83125","1,21","0,009218852","5,83125","1,21","0,004132589","5,83125","1,21","0,002543132","5,831375","1,21","0,002543132","5,83125","1,21","0,007629395","5,83125","1,21","0,004132589","5,83125","1,21","0,007629395","5,83125","1,21","0,01335144","5,83125"
"1,22","0,01366933","5,88125","1,22","0,006198883","5,88125","1,22","0,005404154","5,88125","1,22","0,005245209","5,88125","1,22","0,00333786","5,88125","1,22","0,004927317","5,88125","1,22","0,006516775","5,88125","1,22","0,007629395","5,88125","1,22","0,01096725","5,88125"
"1,23","0,0149409","5,931376","1,23","0,004927317","5,931376","1,23","0,006834666","5,931376","1,23","0,004132589","5,931376","1,23","0,003655751","5,93125","1,23","0,003814697","5,931376","1,23","0,008424123","5,93125","1,23","0,0006357829","5,931376","1,23","0,01017253","5,93125"
"1,24","0,01573563","5,981375","1,24","0,007629395","5,981375","1,24","0,004927317","5,981375","1,24","0,00333786","5,981375","1,24","0,004132589","5,981375","1,24","0,003019969","5,98125","1,24","0,008424123","5,981375","1,24","0,008106232","5,98125","1,24","0,01096725","5,981375"
"1,25","0,01573563","6,031125","1,25","0,01080831","6,031125","1,25","0,003019969","6,031125","1,25","0,005245209","6,031125","1,25","0,004609426","6,031125","1,25","0,001430511","6,031125","1,25","0,00890096","6,03125","1,25","0,01764297","6,031125","1,25","0,006993612","6,031125"
"1,26","0,01446406","6,08125","1,26","0,01096725","6,08125","1,26","0,003019969","6,08125","1,26","0,004609426","6,08125","1,26","0,004927317","6,08125","1,26","0,001430511","6,08125","1,26","0,01049042","6,08125","1,26","0,01160304","6,08125","1,26","-0,0003178914","6,08125"
"1,27","0,0128746","6,131375","1,27","0,01017253","6,131375","1,27","0,0006357829","6,13125","1,27","0,00222524","6,131375","1,27","0,005722046","6,131375","1,27","0,002543132","6,13125","1,27","0,01080831","6,131375","1,27","0,006516775","6,131375","1,27","-0,003019969","6,131375"
"1,28","0,01335144","6,181376","1,28","0,01080831","6,181376","1,28","-0,002384186","6,18125","1,28","0,002861023","6,181376","1,28","0,006039937","6,181376","1,28","0,004132589","6,181376","1,28","0,009695689","6,181376","1,28","0,009218852","6,181376","1,28","-0,0006357829","6,181376"
"1,29","0,01478195","6,23125","1,29","0,01160304","6,23125","1,29","0,0001589457","6,231125","1,29","0,004609426","6,231125","1,29","0,006039937","6,23125","1,29","0,006834666","6,23125","1,29","0,008424123","6,23125","1,29","0,004132589","6,231125","1,29","0,003655751","6,23125"
"1,3","0,01446406","6,281125","1,3","0,01239777","6,281125","1,3","0,003814697","6,281125","1,3","0,005722046","6,281125","1,3","0,006039937","6,281125","1,3","0,008424123","6,28125","1,3","0,006834666","6,281125","1,3","-0,002702077","6,281125","1,3","0,00890096","6,281125"
"1,31","0,01366933","6,33125","1,31","0,01255671","6,33125","1,31","0,003814697","6,33125","1,31","0,006834666","6,331375","1,31","0,005722046","6,33125","1,31","0,007629395","6,33125","1,31","0,005404154","6,33125","1,31","0,002543132","6,33125","1,31","0,01398722","6,33125"
"1,32","0,01446406","6,38125","1,32","0,01176198","6,38125","1,32","0,00445048","6,38125","1,32","0,006516775","6,38125","1,32","0,006516775","6,38125","1,32","0,006834666","6,38125","1,32","0,005722046","6,38125","1,32","0,00778834","6,38125","1,32","0,01478195","6,38125"
"1,33","0,01605352","6,431125","1,33","0,01080831","6,431125","1,33","0,006516775","6,431125","1,33","0,006039937","6,43125","1,33","0,008106232","6,431125","1,33","0,005722046","6,431125","1,33","0,007311503","6,43125","1,33","0,004927317","6,431125","1,33","0,01319249","6,431125"
"1,34","0,01764297","6,48125","1,34","0,01001358","6,481125","1,34","0,006198883","6,48125","1,34","0,006039937","6,48125","1,34","0,008583069","6,481125","1,34","0,003655751","6,481125","1,34","0,00778834","6,481125","1,34","0,006516775","6,48125","1,34","0,01255671","6,481125"
"1,35","0,01732508","6,53125","1,35","0,008424123","6,53125","1,35","0,006039937","6,53125","1,35","0,005245209","6,53125","1,35","0,008583069","6,53125","1,35","0,002066294","6,53125","1,35","0,007629395","6,53125","1,35","0,01239777","6,53125","1,35","0,01239777","6,53125"
"1,36","0,01573563","6,581375","1,36","0,006993612","6,581375","1,36","0,006834666","6,58125","1,36","0,004132589","6,581375","1,36","0,00890096","6,581375","1,36","0,004609426","6,581375","1,36","0,007629395","6,581375","1,36","0,01017253","6,581375","1,36","0,01080831","6,581375"
"1,37","0,01525879","6,631125","1,37","0,007311503","6,631125","1,37","0,006516775","6,631125","1,37","0,003814697","6,631125","1,37","0,006993612","6,631125","1,37","0,006198883","6,631125","1,37","0,006993612","6,631125","1,37","0,006198883","6,631001","1,37","0,00890096","6,631001"
"1,38","0,01637141","6,68125","1,38","0,008424123","6,68125","1,38","0,005245209","6,68125","1,38","0,003655751","6,68125","1,38","0,004609426","6,68125","1,38","0,004609426","6,68125","1,38","0,005722046","6,68125","1,38","0,008424123","6,68125","1,38","0,007629395","6,68125"
"1,39","0,01637141","6,731375","1,39","0,008583069","6,73125","1,39","0,003655751","6,73125","1,39","0,001430511","6,73125","1,39","0,004132589","6,73125","1,39","0,004609426","6,73125","1,39","0,004609426","6,73125","1,39","0,007629395","6,73125","1,39","0,004609426","6,73125"
"1,4","0,01478195","6,78125","1,4","0,006834666","6,78125","1,4","0,002861023","6,78125","1,4","0","6,78125","1,4","0,00333786","6,78125","1,4","0,006198883","6,78125","1,4","0,004609426","6,78125","1,4","0,003655751","6,78125","1,4","0,00333786","6,78125"
"1,41","0,01414617","6,83125","1,41","0,003814697","6,83125","1,41","0,00445048","6,83125","1,41","0,0006357829","6,831125","1,41","0,002066294","6,83125","1,41","0,005722046","6,83125","1,41","0,005404154","6,83125","1,41","0,005404154","6,831125","1,41","0,006198883","6,83125"
"1,42","0,01398722","6,88125","1,42","0,0006357829","6,88125","1,42","0,005722046","6,88125","1,42","0,002066294","6,88125","1,42","0,001748403","6,881125","1,42","0,005404154","6,88125","1,42","0,006516775","6,88125","1,42","0,006516775","6,88125","1,42","0,009377797","6,88125"
"1,43","0,01335144","6,931376","1,43","0,0001589457","6,93125","1,43","0,005722046","6,93125","1,43","0,00445048","6,93125","1,43","0,001430511","6,931376","1,43","0,006834666","6,93125","1,43","0,008106232","6,93125","1,43","0,001430511","6,931376","1,43","0,01049042","6,931376"
"1,44","0,01335144","6,98125","1,44","0,002066294","6,98125","1,44","0,006198883","6,98125","1,44","0,007629395","6,98125","1,44","0,001271566","6,98125","1,44","0,007311503","6,981375","1,44","0,01001358","6,98125","1,44","0,0001589457","6,98125","1,44","0,01207987","6,98125"
"1,45","0,01525879","7,031126","1,45","0,003019969","7,031126","1,45","0,006039937","7,031126","1,45","0,008424123","7,031126","1,45","0,003655751","7,031126","1,45","0,00778834","7,031126","1,45","0,01001358","7,031126","1,45","0,004927317","7,031126","1,45","0,01478195","7,031126"
"1,46","0,01811981","7,08125","1,46","0,003655751","7,08125","1,46","0,003655751","7,081375","1,46","0,006834666","7,08125","1,46","0,007311503","7,081375","1,46","0,008583069","7,08125","1,46","0,01001358","7,08125","1,46","0,006516775","7,08125","1,46","0,0149409","7,08125"
"1,47","0,02002716","7,131375","1,47","0,005722046","7,13125","1,47","0,00222524","7,13125","1,47","0,005722046","7,13125","1,47","0,008424123","7,13125","1,47","0,007629395","7,13125","1,47","0,01176198","7,13125","1,47","0,006993612","7,13125","1,47","0,01335144","7,13125"
"1,48","0,01955032","7,181251","1,48","0,009377797","7,181376","1,48","0,002861023","7,181376","1,48","0,005245209","7,181251","1,48","0,007629395","7,181376","1,48","0,006993612","7,181251","1,48","0,01478195","7,181376","1,48","0,01017253","7,181251","1,48","0,01255671","7,181251"
"1,49","0,01605352","7,231125","1,49","0,01255671","7,23125","1,49","0,002861023","7,23125","1,49","0,003814697","7,231125","1,49","0,006834666","7,231125","1,49","0,007629395","7,23125","1,49","0,01637141","7,231125","1,49","0,01080831","7,23125","1,49","0,01176198","7,23125"
"1,5","0,01176198","7,28125","1,5","0,01335144","7,28125","1,5","0,00222524","7,28125","1,5","0,002066294","7,28125","1,5","0,004609426","7,28125","1,5","0,007629395","7,28125","1,5","0,01573563","7,28125","1,5","0,008583069","7,281126","1,5","0,01049042","7,28125"
"1,51","0,01176198","7,331375","1,51","0,0128746","7,33125","1,51","0,00333786","7,331375","1,51","0,002066294","7,33125","1,51","0,002543132","7,33125","1,51","0,008424123","7,331375","1,51","0,01366933","7,33125","1,51","0,009377797","7,331375","1,51","0,009695689","7,33125"
"1,52","0,01414617","7,38125","1,52","0,01239777","7,381375","1,52","0,004609426","7,38125","1,52","0,004609426","7,38125","1,52","0,0009536743","7,381375","1,52","0,00890096","7,38125","1,52","0,01160304","7,381375","1,52","0,01001358","7,381375","1,52","0,00890096","7,38125"
"1,53","0,01398722","7,431251","1,53","0,01080831","7,431251","1,53","0,00445048","7,431251","1,53","0,006039937","7,431251","1,53","-0,0006357829","7,431251","1,53","0,006993612","7,431251","1,53","0,01096725","7,431125","1,53","0,006993612","7,431251","1,53","0,008424123","7,431251"
"1,54","0,01319249","7,48125","1,54","0,008424123","7,48125","1,54","0,004132589","7,48125","1,54","0,005722046","7,48125","1,54","-0,0006357829","7,48125","1,54","0,005245209","7,48125","1,54","0,01207987","7,48125","1,54","0,005245209","7,48125","1,54","0,00890096","7,48125"
"1,55","0,01478195","7,53125","1,55","0,006993612","7,53125","1,55","0,004609426","7,53125","1,55","0,005245209","7,53125","1,55","0,00333786","7,53125","1,55","0,006039937","7,53125","1,55","0,01255671","7,53125","1,55","0,004609426","7,53125","1,55","0,009695689","7,53125"
"1,56","0,01732508","7,58125","1,56","0,007311503","7,58125","1,56","0,005245209","7,581375","1,56","0,004132589","7,58125","1,56","0,006993612","7,58125","1,56","0,008106232","7,58125","1,56","0,01207987","7,58125","1,56","0,002543132","7,58125","1,56","0,009218852","7,58125"
"1,57","0,01684825","7,631001","1,57","0,007311503","7,631001","1,57","0,005245209","7,631125","1,57","0,0009536743","7,631125","1,57","0,007629395","7,631125","1,57","0,009377797","7,631125","1,57","0,01128515","7,631125","1,57","0,001271566","7,631125","1,57","0,008583069","7,631125"
"1,58","0,01398722","7,681251","1,58","0,006993612","7,681251","1,58","0,005245209","7,681251","1,58","-0,001907349","7,681251","1,58","0,00778834","7,681251","1,58","0,009695689","7,681251","1,58","0,01080831","7,681251","1,58","0,003814697","7,681251","1,58","0,009218852","7,681251"
"1,59","0,01239777","7,73125","1,59","0,007311503","7,73125","1,59","0,006039937","7,73125","1,59","-0,00222524","7,73125","1,59","0,00778834","7,73125","1,59","0,008583069","7,731125","1,59","0,01017253","7,73125","1,59","0,006834666","7,73125","1,59","0,01001358","7,73125"
