sealant,liner,side,file,replicate,mean_release_cN_25mm,sd_trace_cN_25mm,noise_std_cN_25mm,noise_max_abs_cN_25mm,noise_samples,instrument_peak_hz,filter_cutoff_hz,peaks_0.5cN,max_residual_0.5cN_context,peaks_1cN,max_residual_1cN_context,peaks_1.4cN,max_residual_1.4cN_context,peaks_2cN,max_residual_2cN_context,peaks_3cN,max_residual_3cN_context,liner_label,side_label
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_5,9.234171123620358,0.3795510851145681,0.05883224957393201,0.12407773795161653,80,7.38636363636363,5.909090909090904,17,1.0113430549649611,1,1.0113430549649611,0,1.0113430549649611,0,1.0113430549649611,0,1.0113430549649611,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_6,10.025363716373365,0.43014444758750864,0.052856660105094544,0.11059444043149745,80,7.38636363636363,5.909090909090904,4,0.9021639345197328,0,0.9021639345197328,0,0.9021639345197328,0,0.9021639345197328,0,0.9021639345197328,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_7,9.891169592944406,0.321910233421194,0.04200199032974007,0.12458610392881062,80,7.38636363636363,5.909090909090904,6,0.9425639022901486,0,0.9425639022901486,0,0.9425639022901486,0,0.9425639022901486,0,0.9425639022901486,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_8,9.049776869637375,0.312999101977658,0.0528246345520199,0.1270576557508602,80,7.38636363636363,5.909090909090904,3,0.6337154508089846,0,0.6337154508089846,0,0.6337154508089846,0,0.6337154508089846,0,0.6337154508089846,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_9,9.979725099062382,0.6237529166717263,0.06456651613407281,0.15761098676827234,80,7.38636363636363,5.909090909090904,12,1.3154400802471808,3,1.3154400802471808,0,1.3154400802471808,0,1.3154400802471808,0,1.3154400802471808,Rossella,outer
T1E,rossella,external,20250423_T1E_rossella_external.csv,1_10,9.293620352458317,0.3121756102818615,0.04170940636659221,0.11614287765893275,80,7.38636363636363,5.909090909090904,11,0.8162607468677779,0,0.8162607468677779,0,0.8162607468677779,0,0.8162607468677779,0,0.8162607468677779,Rossella,outer
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_1,9.938834283327735,0.8545931903039117,0.09292942952826157,0.2531006189648801,80,19.374999999999982,15.499999999999986,85,4.527577421927026,24,4.527577421927026,10,4.527577421927026,4,4.527577421927026,2,4.527577421927026,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_2,9.006749571663583,1.8175317797428616,0.093149791732338,0.26156535014270343,80,19.374999999999982,15.499999999999986,91,8.58847683405495,46,8.58847683405495,17,8.58847683405495,6,8.58847683405495,4,8.58847683405495,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_3,9.132074718791777,1.1044520144559695,0.07726657352908949,0.17755976568437531,80,19.374999999999982,15.499999999999986,89,4.48772694734016,37,4.48772694734016,22,4.48772694734016,6,4.48772694734016,3,4.48772694734016,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_4,8.352861898686538,0.3163293845224587,0.08626700387986488,0.19354567533732947,80,19.374999999999982,15.499999999999986,18,0.9484535755727872,0,0.9484535755727872,0,0.9484535755727872,0,0.9484535755727872,0,0.9484535755727872,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_5,9.428407694401146,1.1734764790868595,0.05062181110930589,0.13339014295825788,80,19.374999999999982,15.499999999999986,145,5.725345656808948,65,5.725345656808948,21,5.725345656808948,13,5.725345656808948,5,5.725345656808948,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_6,9.11438289083533,1.2648615699408932,0.08328400247245893,0.17568411638260936,80,19.374999999999982,15.499999999999986,25,0.823280910088743,0,0.823280910088743,0,0.823280910088743,0,0.823280910088743,0,0.823280910088743,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_7,7.134022159351858,0.2768176319264582,0.061607786942007234,0.1728663243612597,80,19.374999999999982,15.499999999999986,3,0.7407621206521275,0,0.7407621206521275,0,0.7407621206521275,0,0.7407621206521275,0,0.7407621206521275,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_8,9.432716446700315,2.604689440662797,0.06444420487117747,0.15164003549145122,80,19.374999999999982,15.499999999999986,87,13.651894417104446,64,13.651894417104446,32,13.651894417104446,25,13.651894417104446,7,13.651894417104446,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_9,9.832409768881128,1.3264913636625772,0.15829998255584135,0.5682159074961718,80,19.374999999999982,15.499999999999986,78,6.907242782627207,31,6.907242782627207,13,6.907242782627207,7,6.907242782627207,4,6.907242782627207,Rossella,inner
T1E,rossella,internal,20250417_T1E_rossella_internal.csv,1_10,8.397413522415913,0.5194393282695242,0.06470227072226463,0.1366658111052568,80,19.374999999999982,15.499999999999986,48,1.4660502765006147,11,1.4660502765006147,2,1.4660502765006147,0,1.4660502765006147,0,1.4660502765006147,Rossella,inner
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_1,8.685234479864004,0.3366104715864072,0.06700425096687597,0.17132764566999653,80,29.99999999999997,23.99999999999998,21,0.8158723673308554,0,0.8158723673308554,0,0.8158723673308554,0,0.8158723673308554,0,0.8158723673308554,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_2,9.102567034432317,0.4214197677837326,0.0864801062697337,0.2090740194397215,80,29.99999999999997,23.99999999999998,35,0.79193772773387,0,0.79193772773387,0,0.79193772773387,0,0.79193772773387,0,0.79193772773387,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_3,7.147990471920234,0.637266021532976,0.06356502127763235,0.16546240909657853,80,29.99999999999997,23.99999999999998,3,0.642858743348243,0,0.642858743348243,0,0.642858743348243,0,0.642858743348243,0,0.642858743348243,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_4,8.77479232205015,0.40628573924326716,0.06445895088732964,0.1984852611228674,80,29.99999999999997,23.99999999999998,7,0.6914523093819486,0,0.6914523093819486,0,0.6914523093819486,0,0.6914523093819486,0,0.6914523093819486,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_5,8.239645624130027,0.2698163207400268,0.07183370753420383,0.22540312498607404,80,29.99999999999997,23.99999999999998,18,0.787225870152479,0,0.787225870152479,0,0.787225870152479,0,0.787225870152479,0,0.787225870152479,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_6,7.508518226278298,0.3880546009342041,0.08951151232415885,0.19029894252268684,80,29.99999999999997,23.99999999999998,8,0.6021110261821159,0,0.6021110261821159,0,0.6021110261821159,0,0.6021110261821159,0,0.6021110261821159,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_7,8.247570055677562,0.29207384974084705,0.06707028105255192,0.15895743279565983,80,29.99999999999997,23.99999999999998,20,1.8257792586357486,2,1.8257792586357486,2,1.8257792586357486,0,1.8257792586357486,0,1.8257792586357486,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_8,8.282361446873866,1.3015599457091158,0.051028327362073383,0.12316340700884482,80,29.99999999999997,23.99999999999998,59,13.080225305477121,20,13.080225305477121,1,13.080225305477121,1,13.080225305477121,1,13.080225305477121,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_9,8.86584434658397,0.5271659895058249,0.09379821204058884,0.2801527751543219,80,29.99999999999997,23.99999999999998,74,0.9632920363869507,0,0.9632920363869507,0,0.9632920363869507,0,0.9632920363869507,0,0.9632920363869507,Crosil 42,outer
T1EN,crosil42,external,20250514_T1EN_crosil42_external.csv,1_10,9.638349415281793,0.6632273031838488,0.058542145296770765,0.13697491604551193,80,29.99999999999997,23.99999999999998,137,1.8209215770734004,22,1.8209215770734004,5,1.8209215770734004,0,1.8209215770734004,0,1.8209215770734004,Crosil 42,outer
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_1,8.685234479864004,0.3366104715864072,0.06700425096687597,0.17132764566999653,80,29.99999999999997,23.99999999999998,21,0.8158723673308554,0,0.8158723673308554,0,0.8158723673308554,0,0.8158723673308554,0,0.8158723673308554,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_2,9.102567034432317,0.4214197677837326,0.0864801062697337,0.2090740194397215,80,29.99999999999997,23.99999999999998,35,0.79193772773387,0,0.79193772773387,0,0.79193772773387,0,0.79193772773387,0,0.79193772773387,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_3,7.147990471920234,0.637266021532976,0.06356502127763235,0.16546240909657853,80,29.99999999999997,23.99999999999998,3,0.642858743348243,0,0.642858743348243,0,0.642858743348243,0,0.642858743348243,0,0.642858743348243,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_4,8.77479232205015,0.40628573924326716,0.06445895088732964,0.1984852611228674,80,29.99999999999997,23.99999999999998,7,0.6914523093819486,0,0.6914523093819486,0,0.6914523093819486,0,0.6914523093819486,0,0.6914523093819486,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_5,8.239645624130027,0.2698163207400268,0.07183370753420383,0.22540312498607404,80,29.99999999999997,23.99999999999998,18,0.787225870152479,0,0.787225870152479,0,0.787225870152479,0,0.787225870152479,0,0.787225870152479,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_6,7.508518226278298,0.3880546009342041,0.08951151232415885,0.19029894252268684,80,29.99999999999997,23.99999999999998,8,0.6021110261821159,0,0.6021110261821159,0,0.6021110261821159,0,0.6021110261821159,0,0.6021110261821159,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_7,8.247570055677562,0.29207384974084705,0.06707028105255192,0.15895743279565983,80,29.99999999999997,23.99999999999998,20,1.8257792586357486,2,1.8257792586357486,2,1.8257792586357486,0,1.8257792586357486,0,1.8257792586357486,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_8,8.282361446873866,1.3015599457091158,0.051028327362073383,0.12316340700884482,80,29.99999999999997,23.99999999999998,59,13.080225305477121,20,13.080225305477121,1,13.080225305477121,1,13.080225305477121,1,13.080225305477121,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_9,8.86584434658397,0.5271659895058249,0.09379821204058884,0.2801527751543219,80,29.99999999999997,23.99999999999998,74,0.9632920363869507,0,0.9632920363869507,0,0.9632920363869507,0,0.9632920363869507,0,0.9632920363869507,Crosil 42,inner
T1EN,crosil42,internal,20250514_T1EN_crosil42_internal.csv,1_10,9.638349415281793,0.6632273031838488,0.058542145296770765,0.13697491604551193,80,29.99999999999997,23.99999999999998,137,1.8209215770734004,22,1.8209215770734004,5,1.8209215770734004,0,1.8209215770734004,0,1.8209215770734004,Crosil 42,inner
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_1,6.932032649473899,0.2127858575589904,0.08128526360814435,0.18631915796237025,80,22.49999999999998,17.999999999999982,0,0.4991769102117821,0,0.4991769102117821,0,0.4991769102117821,0,0.4991769102117821,0,0.4991769102117821,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_2,9.563337596472074,1.4389164163090702,0.2055378822764007,0.47631998944356113,80,22.49999999999998,17.999999999999982,80,1.6346720438371127,16,1.6346720438371127,3,1.6346720438371127,0,1.6346720438371127,0,1.6346720438371127,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_3,8.125794592355215,0.24778884043093768,0.09117313393495735,0.22209269001701673,80,22.49999999999998,17.999999999999982,1,0.5071253523898284,0,0.5071253523898284,0,0.5071253523898284,0,0.5071253523898284,0,0.5071253523898284,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_4,9.644985759080498,0.9387775622349724,0.07964389267828013,0.21831437264446715,80,22.49999999999998,17.999999999999982,69,1.4459310313160416,8,1.4459310313160416,1,1.4459310313160416,0,1.4459310313160416,0,1.4459310313160416,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_5,8.712034415743002,0.3896457007099804,0.08655834378775917,0.22481457693010656,80,22.49999999999998,17.999999999999982,10,0.7749174104312223,0,0.7749174104312223,0,0.7749174104312223,0,0.7749174104312223,0,0.7749174104312223,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_6,8.588717458194045,1.4045576993497162,0.07815504638762408,0.1852064430203726,80,22.49999999999998,17.999999999999982,78,2.2591584944716665,15,2.2591584944716665,6,2.2591584944716665,1,2.2591584944716665,0,2.2591584944716665,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_7,7.1744318754773255,0.4081583366908663,0.07139146825952687,0.1734864923786254,80,22.49999999999998,17.999999999999982,45,0.8119533125289082,0,0.8119533125289082,0,0.8119533125289082,0,0.8119533125289082,0,0.8119533125289082,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_8,8.566798005423042,0.2293763886161241,0.06505938562103178,0.15847205936921063,80,22.49999999999998,17.999999999999982,4,0.6523472442016981,0,0.6523472442016981,0,0.6523472442016981,0,0.6523472442016981,0,0.6523472442016981,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_9,8.171304010296,0.6167227645299411,0.07981209053982072,0.24883657965660996,80,22.49999999999998,17.999999999999982,59,1.2660786526617716,1,1.2660786526617716,0,1.2660786526617716,0,1.2660786526617716,0,1.2660786526617716,Dolpap,outer
T1EN,dolpap,external,20250516_T1EN_dolpap_external.csv,1_10,8.067874749950171,1.10949060466081,0.07342699575692618,0.16855896907949902,80,22.49999999999998,17.999999999999982,62,1.2375305914324355,4,1.2375305914324355,0,1.2375305914324355,0,1.2375305914324355,0,1.2375305914324355,Dolpap,outer
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_1,8.674808583090881,0.44977255779928926,0.07730751885907627,0.1975233244682827,80,16.249999999999986,12.99999999999999,0,0.47336160899326823,0,0.47336160899326823,0,0.47336160899326823,0,0.47336160899326823,0,0.47336160899326823,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_2,6.539807359713411,0.40990471367524495,0.11279664750636524,0.3159616543503274,80,16.249999999999986,12.99999999999999,18,3.967641642498085,2,3.967641642498085,1,3.967641642498085,1,3.967641642498085,1,3.967641642498085,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_3,6.823302670138334,0.29584413203563825,0.08752521310659772,0.25487946165459696,80,16.249999999999986,12.99999999999999,3,0.5820183402212326,0,0.5820183402212326,0,0.5820183402212326,0,0.5820183402212326,0,0.5820183402212326,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_4,5.913703422833567,0.26106738599010826,0.043214099182975585,0.12706599080856718,80,16.249999999999986,12.99999999999999,0,0.33996140864455265,0,0.33996140864455265,0,0.33996140864455265,0,0.33996140864455265,0,0.33996140864455265,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_5,9.684155904129119,1.6959084291139528,0.05376067490945269,0.14002092811968236,80,16.249999999999986,12.99999999999999,49,2.7025324147880156,14,2.7025324147880156,8,2.7025324147880156,4,2.7025324147880156,0,2.7025324147880156,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_6,8.1706315498375,0.25288733217006526,0.056627286592370714,0.18028349450721148,80,16.249999999999986,12.99999999999999,20,0.736691933864654,0,0.736691933864654,0,0.736691933864654,0,0.736691933864654,0,0.736691933864654,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_7,7.562086994842346,0.2523708534861885,0.05784033641349814,0.131602897931852,80,16.249999999999986,12.99999999999999,0,0.4458074230896253,0,0.4458074230896253,0,0.4458074230896253,0,0.4458074230896253,0,0.4458074230896253,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_8,6.42509584706256,0.32024570061701346,0.06443409103543936,0.17067414462805647,80,16.249999999999986,12.99999999999999,1,0.7036964557338217,0,0.7036964557338217,0,0.7036964557338217,0,0.7036964557338217,0,0.7036964557338217,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_9,6.578101621751623,0.20973487833782653,0.06570270400212053,0.1651254804020077,80,16.249999999999986,12.99999999999999,1,0.5538202469629896,0,0.5538202469629896,0,0.5538202469629896,0,0.5538202469629896,0,0.5538202469629896,Dolpap,inner
T1EN,dolpap,internal,20250516_T1EN_dolpap_internal.csv,1_10,5.736505501527326,0.1771518211522735,0.06279511932736605,0.15764884677803823,80,16.249999999999986,12.99999999999999,0,0.4714872714591187,0,0.4714872714591187,0,0.4714872714591187,0,0.4714872714591187,0,0.4714872714591187,Dolpap,inner
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_1,22.011678543463812,2.15929996893685,0.04814720172250987,0.10199563019884761,80,8.124999999999993,6.499999999999995,82,3.69323006976541,33,3.69323006976541,14,3.69323006976541,5,3.69323006976541,2,3.69323006976541,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_2,26.85956795871119,8.937760375119561,0.0662640420308819,0.1543540119617608,80,8.124999999999993,6.499999999999995,88,11.142022089372498,58,11.142022089372498,47,11.142022089372498,24,11.142022089372498,17,11.142022089372498,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_3,19.56644990206087,2.1316837053572226,0.058115339807650476,0.15277773299705588,80,8.124999999999993,6.499999999999995,90,7.421268055143041,47,7.421268055143041,29,7.421268055143041,13,7.421268055143041,7,7.421268055143041,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_4,41.06411423143238,3.510500192449987,0.04898891318763011,0.1271580783459712,80,8.124999999999993,6.499999999999995,88,8.278248312549696,70,8.278248312549696,51,8.278248312549696,39,8.278248312549696,14,8.278248312549696,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_5,31.429803509052416,1.51319932515461,0.04569002135364539,0.09215839459648113,80,8.124999999999993,6.499999999999995,72,5.567629934020646,37,5.567629934020646,16,5.567629934020646,6,5.567629934020646,1,5.567629934020646,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_6,36.96697623770952,2.767539298811898,0.04985250366982556,0.13394978415196868,80,8.124999999999993,6.499999999999995,104,3.4500777026725657,65,3.4500777026725657,27,3.4500777026725657,11,3.4500777026725657,4,3.4500777026725657,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_7,16.987070676629575,2.17423345634447,0.053278484737188526,0.14466752684228842,80,8.124999999999993,6.499999999999995,44,4.484755635160517,18,4.484755635160517,11,4.484755635160517,5,4.484755635160517,2,4.484755635160517,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_8,13.294041853462272,1.1831362393919822,0.06522483938476131,0.16621882838162944,80,8.124999999999993,6.499999999999995,13,1.4784152552426155,1,1.4784152552426155,1,1.4784152552426155,0,1.4784152552426155,0,1.4784152552426155,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_9,32.37870865999077,6.043873652547684,0.058722356641997396,0.1624100399110622,80,8.124999999999993,6.499999999999995,80,3.168653805731708,37,3.168653805731708,22,3.168653805731708,9,3.168653805731708,1,3.168653805731708,Rossella,outer
T1EN,rossella,external,20250512_T1EN_rossella_external.csv,1_10,18.690921424705532,4.013123835296449,0.07465319028730141,0.19184359668279663,80,8.124999999999993,6.499999999999995,78,8.048704576475046,39,8.048704576475046,23,8.048704576475046,15,8.048704576475046,9,8.048704576475046,Rossella,outer
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_1,19.41715866931921,1.3117499658974052,0.09155968398563766,0.20146737274630275,80,8.749999999999993,6.999999999999995,34,1.1652015636634787,3,1.1652015636634787,0,1.1652015636634787,0,1.1652015636634787,0,1.1652015636634787,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_2,19.108877407763586,1.0360022865611864,0.05871753230084818,0.15012081196945884,80,8.749999999999993,6.999999999999995,60,1.4424258300220816,12,1.4424258300220816,1,1.4424258300220816,0,1.4424258300220816,0,1.4424258300220816,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_3,12.187250637011841,1.7905407537443292,0.07426560652949427,0.14882237735190498,80,8.749999999999993,6.999999999999995,37,3.9745184797976494,16,3.9745184797976494,7,3.9745184797976494,2,3.9745184797976494,1,3.9745184797976494,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_4,11.40152879160632,0.8440270990452156,0.06817040771910385,0.15069125344135,80,8.749999999999993,6.999999999999995,11,0.9483880283566102,0,0.9483880283566102,0,0.9483880283566102,0,0.9483880283566102,0,0.9483880283566102,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_5,10.968467258339983,0.37207622617371094,0.06450769935902616,0.17886965951856335,80,8.749999999999993,6.999999999999995,9,0.6508611857890354,0,0.6508611857890354,0,0.6508611857890354,0,0.6508611857890354,0,0.6508611857890354,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_6,19.11909582603796,1.4501395122995924,0.07722522577773867,0.1686246304040508,80,8.749999999999993,6.999999999999995,37,2.7616519748620783,11,2.7616519748620783,7,2.7616519748620783,3,2.7616519748620783,0,2.7616519748620783,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_7,13.614400586163663,1.0580453181885032,0.07705320955133127,0.19951617351532347,80,8.749999999999993,6.999999999999995,29,1.545728623266454,2,1.545728623266454,1,1.545728623266454,0,1.545728623266454,0,1.545728623266454,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_8,21.935841282877732,1.0169547810875468,0.09042789405952131,0.21686232339704273,80,8.749999999999993,6.999999999999995,73,2.179601875294876,24,2.179601875294876,13,2.179601875294876,1,2.179601875294876,0,2.179601875294876,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_9,12.726951566377135,0.4920728174683071,0.0636670801340741,0.13337732869840913,80,8.749999999999993,6.999999999999995,7,0.7692925171983639,0,0.7692925171983639,0,0.7692925171983639,0,0.7692925171983639,0,0.7692925171983639,Rossella,inner
T1EN,rossella,internal,20250514_T1EN_rossella_internal.csv,1_10,24.01694145654795,0.8317679848626371,0.06528952157611671,0.1657666620028643,80,8.749999999999993,6.999999999999995,58,1.724052818968974,18,1.724052818968974,4,1.724052818968974,0,1.724052818968974,0,1.724052818968974,Rossella,inner
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_1,8.838585614734859,0.8185948742241598,0.07341796688869219,0.16922174350726837,80,7.407407407407401,5.925925925925921,55,2.0607781279379873,21,2.0607781279379873,4,2.0607781279379873,1,2.0607781279379873,0,2.0607781279379873,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_2,8.933273855592937,0.5792895535604938,0.10365357347922553,0.20603042133407018,80,7.407407407407401,5.925925925925921,18,1.066735022650303,3,1.066735022650303,0,1.066735022650303,0,1.066735022650303,0,1.066735022650303,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_3,10.079642940833809,1.0147151052300774,0.12018971099621192,0.3535229225508491,80,7.407407407407401,5.925925925925921,66,2.4477661305397413,21,2.4477661305397413,10,2.4477661305397413,3,2.4477661305397413,0,2.4477661305397413,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_4,9.37399287610288,1.7954954026404795,0.06619445945546036,0.16666224184299516,80,7.407407407407401,5.925925925925921,19,11.246790576159837,11,11.246790576159837,7,11.246790576159837,2,11.246790576159837,1,11.246790576159837,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_5,8.182964492175355,0.6092405433714692,0.0639045445902022,0.17268409757070086,80,7.407407407407401,5.925925925925921,12,2.2499482792759347,2,2.2499482792759347,1,2.2499482792759347,1,2.2499482792759347,0,2.2499482792759347,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_6,7.3381373827558205,0.7040414634792428,0.04328795557106607,0.07118808016058839,23,7.407407407407401,5.925925925925921,28,2.352343768186771,13,2.352343768186771,4,2.352343768186771,2,2.352343768186771,0,2.352343768186771,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_7,8.185856616313808,2.4337730726631004,0.08368680703554843,0.1879223748922642,30,7.407407407407401,5.925925925925921,35,12.803611408039488,22,12.803611408039488,15,12.803611408039488,7,12.803611408039488,5,12.803611408039488,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_8,5.6091563367292085,1.2177033037336287,0.0531544943412029,0.14697508907758824,27,7.407407407407401,5.925925925925921,14,6.628454687557396,7,6.628454687557396,3,6.628454687557396,1,6.628454687557396,1,6.628454687557396,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_9,8.256980821791547,0.2665869898724622,0.07002523421202451,0.17948872300101718,80,7.407407407407401,5.925925925925921,6,0.7511748223513179,0,0.7511748223513179,0,0.7511748223513179,0,0.7511748223513179,0,0.7511748223513179,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_10,8.862952231539909,7.720547254122055,0.03543327840788699,0.08181860916862196,25,7.407407407407401,5.925925925925921,46,25.01908071916873,33,25.01908071916873,28,25.01908071916873,24,25.01908071916873,20,25.01908071916873,Crosil 42,outer
T2E,crosil42,external,20250409_T2E_crosil42_external.csv,1_11,7.895270739692608,0.20392032216564313,0.07996376668914179,0.2082279162241489,80,7.407407407407401,5.925925925925921,2,0.6013320757544016,0,0.6013320757544016,0,0.6013320757544016,0,0.6013320757544016,0,0.6013320757544016,Crosil 42,outer
T2E,crosil42,internal,20250411_T2E_crosil42_internal.csv,1_1,4.930227197521725,0.6636264367396336,0.059046830129164986,0.16372488660721696,80,10.128205128205119,8.102564102564095,1,0.7195462977619402,0,0.7195462977619402,0,0.7195462977619402,0,0.7195462977619402,0,0.7195462977619402,Crosil 42,inner
T2E,crosil42,internal,20250411_T2E_crosil42_internal.csv,1_2,5.60405589766637,0.4579743710818719,0.09564575332433718,0.21486916155722957,80,10.128205128205119,8.102564102564095,39,1.1721467327224442,4,1.1721467327224442,0,1.1721467327224442,0,1.1721467327224442,0,1.1721467327224442,Crosil 42,inner
T2E,crosil42,internal,20250411_T2E_crosil42_internal.csv,1_3,4.367953474855602,0.4044425732480028,0.055401637034952086,0.11812641835748303,51,10.128205128205119,8.102564102564095,25,1.276468731970168,4,1.276468731970168,0,1.276468731970168,0,1.276468731970168,0,1.276468731970168,Crosil 42,inner
T2E,crosil42,internal,20250411_T2E_crosil42_internal.csv,1_4,4.112240920099388,0.2861329424827001,0.08835015690462664,0.17928542260061964,39,10.128205128205119,8.102564102564095,13,1.127563887455784,1,1.127563887455784,0,1.127563887455784,0,1.127563887455784,0,1.127563887455784,Crosil 42,inner
T2E,crosil42,internal,20250411_T2E_crosil42_internal.csv,1_5,4.255770413916406,0.4689586666228409,0.0723272031250518,0.14329128310973382,37,10.128205128205119,8.102564102564095,26,1.0974253886676937,2,1.0974253886676937,0,1.0974253886676937,0,1.0974253886676937,0,1.0974253886676937,Crosil 42,inner
